"condition1","condition2","t_statistic","df","p_value","mean_cond1","mean_cond2","method"
"14B03","14B11",1.06824778869055,1.63339238465569,0.417904684360483,36754.5,16469.5,"Welch Two Sample t-test"
"14B03","14C02",1.51730232096469,1.90275034826965,0.274538431937641,36754.5,12996,"Welch Two Sample t-test"
"14B03","14C03",2.15190617836163,1.92755473615395,0.16907528972884,36754.5,9625,"Welch Two Sample t-test"
"14B03","14C04",1.23905006025859,1.75249883178101,0.355737502227764,36754.5,15151,"Welch Two Sample t-test"
"14B03","14C05",2.50856103274794,1.74552914622825,0.146740415319377,36754.5,7358,"Welch Two Sample t-test"
"14B03","14C06",1.67285625980021,1.99131130007561,0.236865388154655,36754.5,14436,"Welch Two Sample t-test"
"14B03","14C07",0.649221467361103,1.45828784070349,0.603291373279849,36754.5,22443.5,"Welch Two Sample t-test"
"14B03","14C08",3.07177123776379,1.35639347170273,0.14502050758953,36754.5,4194,"Welch Two Sample t-test"
"14B03","14C09",1.35994076304916,1.98405873128324,0.307767319631596,36754.5,17120.5,"Welch Two Sample t-test"
"14B03","14C10",1.50453126667228,1.93325880496681,0.275449519608338,36754.5,13786,"Welch Two Sample t-test"
"14B03","14C11",1.99521785063307,1.90055328616231,0.190779067689285,36754.5,11960,"Welch Two Sample t-test"
"14B03","14D02",0.90016764529796,1.46952269821445,0.490930213447947,36754.5,26954,"Welch Two Sample t-test"
"14B03","14D03",0.216546717814533,1.50755297268848,0.854203806573903,36754.5,34375,"Welch Two Sample t-test"
"14B03","14D04",1.85701152579815,1.89887217046376,0.211127206546115,36754.5,13696.5,"Welch Two Sample t-test"
"14B03","14D05",0.0197434019332454,1.01436412732056,0.987398080115831,36754.5,36561.5,"Welch Two Sample t-test"
"14B03","14D06",1.44961660789,1.76856114608709,0.299203702469853,36754.5,19642.5,"Welch Two Sample t-test"
"14B03","14D07",2.58612300647451,1.03193543429646,0.228627915284256,36754.5,11364,"Welch Two Sample t-test"
"14B03","14D08",1.50350446343087,1.98717905985579,0.272361885400577,36754.5,15158,"Welch Two Sample t-test"
"14B03","14D09",1.09575030492389,1.00181586412019,0.470676075214944,36754.5,26076.5,"Welch Two Sample t-test"
"14B03","14D10",-0.68045370329734,1.99812005810157,0.566481948439677,36754.5,46275,"Welch Two Sample t-test"
"14B03","14D11",0.500821563047309,1.64786188260095,0.675253865103565,36754.5,27346.5,"Welch Two Sample t-test"
"14B03","14E02",1.40452190033767,1.99217146797412,0.295780902883667,36754.5,16770.5,"Welch Two Sample t-test"
"14B03","14E03",2.18111485859462,1.40884857822455,0.211765921562317,36754.5,13348.5,"Welch Two Sample t-test"
"14B03","14E04",1.803892879392,1.01132560774993,0.320134097077352,36754.5,19134,"Welch Two Sample t-test"
"14B03","14E05",1.75844817465944,1.70232118218979,0.242115815138679,36754.5,16414,"Welch Two Sample t-test"
"14B03","14E06",1.25730032131446,1.00433530879139,0.427067178608107,36754.5,24494.5,"Welch Two Sample t-test"
"14B03","14E07",1.74758111067378,1.97492584318883,0.224234155890728,36754.5,11198.5,"Welch Two Sample t-test"
"14B03","14E08",1.43051203097985,1.28145253695164,0.34850072870094,36754.5,21853.5,"Welch Two Sample t-test"
"14B03","14E09",2.07857302936263,1.97702941134184,0.17469732152801,36754.5,9550.5,"Welch Two Sample t-test"
"14B03","14E10",0.624174630568929,1.33385579109591,0.622166320759846,36754.5,30173,"Welch Two Sample t-test"
"14B03","14E11",2.47735782066132,1.76069701554571,0.148245250904928,36754.5,7584.5,"Welch Two Sample t-test"
"14B03","14F02",0.674429744365993,1.1834965791366,0.607481096068529,36754.5,29888,"Welch Two Sample t-test"
"14B03","14F03",-0.946362713745844,1.92465706322485,0.447186275930773,36754.5,51310,"Welch Two Sample t-test"
"14B03","14F04",-0.34548365577834,1.61738903082098,0.769362876927196,36754.5,43395,"Welch Two Sample t-test"
"14B03","14F05",1.32525542229235,1.76678899783947,0.330611458594807,36754.5,21119.5,"Welch Two Sample t-test"
"14B03","14F06",0.24338349878808,1.6385195281344,0.834698036630316,36754.5,33989,"Welch Two Sample t-test"
"14B03","14F07",1.74100731659958,1.77618231830724,0.23928189410344,36754.5,16151.5,"Welch Two Sample t-test"
"14B03","14F08",1.33488274624647,1.78733648176993,0.326644797653335,36754.5,14035,"Welch Two Sample t-test"
"14B03","14F09",-1.35237000038475,1.12384225950334,0.386606233811065,36754.5,50330.5,"Welch Two Sample t-test"
"14B03","14F10",1.10786534904934,1.03361641900565,0.462733057863264,36754.5,25873,"Welch Two Sample t-test"
"14B03","14F11",0.0214491101562319,1.48690425598765,0.985403431146596,36754.5,36294.5,"Welch Two Sample t-test"
"14B03","14G02",1.37253153177827,1.00459725888401,0.400088494924126,36754.5,23370,"Welch Two Sample t-test"
"14B03","14G03",0.71807587125619,1.41141895217051,0.572718324828156,36754.5,29044,"Welch Two Sample t-test"
"14B03","14G04",-0.782204615113596,1.74086247112544,0.526326416998607,36754.5,45907.5,"Welch Two Sample t-test"
"14B03","14G05",0.406275210962782,1.7112140415617,0.72961886154178,36754.5,29463.5,"Welch Two Sample t-test"
"14B03","14G06",0.0573016237261277,1.35199992368152,0.961589922785693,36754.5,35331.5,"Welch Two Sample t-test"
"14B03","14G07",2.36441974881112,1.88081175249534,0.149710319066163,36754.5,7643,"Welch Two Sample t-test"
"14B03","14G08",0.702920047414102,1.9012117507527,0.558176688488188,36754.5,28016.5,"Welch Two Sample t-test"
"14B03","14G09",1.17194471566756,1.99999789418091,0.361928086248104,36754.5,20602.5,"Welch Two Sample t-test"
"14B03","14G10",3.47766832949438,1.09179659272771,0.16138632830369,36754.5,2110,"Welch Two Sample t-test"
"14B03","14G11",3.38010594310314,1.04384199374764,0.174716712459501,36754.5,3471.5,"Welch Two Sample t-test"
"14B03","14H02",2.94462773993167,1.00290927122549,0.207833953111447,36754.5,8051.5,"Welch Two Sample t-test"
"14B03","14H03",1.20810469856358,1.87159489503104,0.357586678865689,36754.5,17383.5,"Welch Two Sample t-test"
"14B03","14H04",1.13786276332594,1.9750053514276,0.374393063236083,36754.5,20116.5,"Welch Two Sample t-test"
"14B03","14H05",-0.0412495776788152,1.66802106941634,0.971487886394816,36754.5,37518,"Welch Two Sample t-test"
"14B03","14H06",2.51624730640259,1.04469628275419,0.232143382294371,36754.5,11972.5,"Welch Two Sample t-test"
"14B03","14H07",0.587551735433233,1.47989052667591,0.633783668424962,36754.5,24070.5,"Welch Two Sample t-test"
"14B03","14H08",-0.34290212666021,1.13245293105801,0.78436496302936,36754.5,50128.5,"Welch Two Sample t-test"
"14B03","14H09",3.70175248031902,1.00200621463427,0.167576358774447,36754.5,679.5,"Welch Two Sample t-test"
"14B03","14H10",1.00915309870694,1.60552009425151,0.440598113975132,36754.5,17179.5,"Welch Two Sample t-test"
"14B03","14H11",0.391028089956202,1.32394543679722,0.749392248093941,36754.5,26672,"Welch Two Sample t-test"
"14B04","14B05",2.66964455122234,1.09181069983201,0.210915375164829,25307.5,12883,"Welch Two Sample t-test"
"14B04","14B06",0.01663919460455,1.09372070559306,0.989228778716814,25307.5,24950,"Welch Two Sample t-test"
"14B04","14B07",0.105916906838015,1.1111996951432,0.931475718783767,25307.5,23210.5,"Welch Two Sample t-test"
"14B04","14B08",0.8713848670693,1.54776026964035,0.497535427959539,25307.5,17034.5,"Welch Two Sample t-test"
"14B04","14B09",1.26226640382234,1.3756697947924,0.379697072174107,25307.5,11087.5,"Welch Two Sample t-test"
"14B04","14B10",2.8140705829229,1.99678764194686,0.106677197950018,25307.5,7550.5,"Welch Two Sample t-test"
"14B04","14B11",0.522224651026806,1.15492328914778,0.683928933131293,25307.5,16469.5,"Welch Two Sample t-test"
"14B04","14C02",0.941443608104052,1.27039710361139,0.490676509969675,25307.5,12996,"Welch Two Sample t-test"
"14B04","14C03",1.70330128217223,1.58530007909008,0.261918489403997,25307.5,9625,"Welch Two Sample t-test"
"14B04","14C04",0.669950952726799,1.19611648784579,0.608663812195745,25307.5,15151,"Welch Two Sample t-test"
"14B04","14C05",2.25869637282362,1.78813097247904,0.167247447984728,25307.5,7358,"Welch Two Sample t-test"
"14B04","14C06",1.06692738587843,1.46913116469365,0.430229751256818,25307.5,14436,"Welch Two Sample t-test"
"14B04","14C07",0.141144055147303,1.10561389301038,0.90901723732409,25307.5,22443.5,"Welch Two Sample t-test"
"14B04","14C08",3.41662920539449,1.98582581102264,0.0767850156848599,25307.5,4194,"Welch Two Sample t-test"
"14B04","14C09",0.706542778230644,1.35295072312031,0.581523567559848,25307.5,17120.5,"Welch Two Sample t-test"
"14B04","14C10",0.914039025874363,1.29312849682365,0.498865864619339,25307.5,13786,"Welch Two Sample t-test"
"14B04","14C11",1.48988476979943,1.62041547085548,0.30147083490405,25307.5,11960,"Welch Two Sample t-test"
"14B04","14D02",-0.247194508466083,1.99118768240558,0.827907894356091,25307.5,26954,"Welch Two Sample t-test"
"14B04","14D03",-1.32865955241547,1.97574545161367,0.316649176802725,25307.5,34375,"Welch Two Sample t-test"
"14B04","14D04",1.29811072319096,1.62249972748108,0.348430271538749,25307.5,13696.5,"Welch Two Sample t-test"
"14B04","14D05",-2.43341814288306,1.06574698219516,0.23568213534846,25307.5,36561.5,"Welch Two Sample t-test"
"14B04","14D06",0.701707719313069,1.7653519884095,0.563772209664749,25307.5,19642.5,"Welch Two Sample t-test"
"14B04","14D07",2.95785044096148,1.14558218349217,0.181336517096461,25307.5,11364,"Welch Two Sample t-test"
"14B04","14D08",0.882874697518528,1.35919325982712,0.505614628774279,25307.5,15158,"Welch Two Sample t-test"
"14B04","14D09",-0.168642003355673,1.00831994496663,0.893466021958402,25307.5,26076.5,"Welch Two Sample t-test"
"14B04","14D10",-1.90151402470991,1.39392377307895,0.249602210213936,25307.5,46275,"Welch Two Sample t-test"
"14B04","14D11",-0.122135019169003,1.15948999161637,0.92047087189536,25307.5,27346.5,"Welch Two Sample t-test"
"14B04","14E02",0.753761869347765,1.37124658288755,0.558915646994773,25307.5,16770.5,"Welch Two Sample t-test"
"14B04","14E03",1.86794258041921,1.99978445670897,0.202737788905883,25307.5,13348.5,"Welch Two Sample t-test"
"14B04","14E04",1.33939859323978,1.05185939132058,0.400099237845609,25307.5,19134,"Welch Two Sample t-test"
"14B04","14E05",1.15168151983665,1.82926586674745,0.377843203895218,25307.5,16414,"Welch Two Sample t-test"
"14B04","14E06",0.177781007110598,1.01986202400411,0.887556749801606,25307.5,24494.5,"Welch Two Sample t-test"
"14B04","14E07",1.1937906618988,1.33786035767534,0.402489910474514,25307.5,11198.5,"Welch Two Sample t-test"
"14B04","14E08",0.589465951514605,1.91842772840321,0.617479558188587,25307.5,21853.5,"Welch Two Sample t-test"
"14B04","14E09",1.598885070612,1.5048952373504,0.289102451322643,25307.5,9550.5,"Welch Two Sample t-test"
"14B04","14E10",-0.79974825366383,1.97210947475206,0.508775595006285,25307.5,30173,"Welch Two Sample t-test"
"14B04","14E11",2.20725258903717,1.77319573053497,0.174017830477699,25307.5,7584.5,"Welch Two Sample t-test"
"14B04","14F02",-0.843532596000179,1.71875659093886,0.499965068278703,25307.5,29888,"Welch Two Sample t-test"
"14B04","14F03",-2.04050434758775,1.2861912305362,0.244004964009909,25307.5,51310,"Welch Two Sample t-test"
"14B04","14F04",-1.05260989401434,1.14998230455921,0.464962217232666,25307.5,43395,"Welch Two Sample t-test"
"14B04","14F05",0.519393377273488,1.76712555934522,0.66113931561703,25307.5,21119.5,"Welch Two Sample t-test"
"14B04","14F06",-1.17123892307852,1.88568959271686,0.368308863807098,25307.5,33989,"Welch Two Sample t-test"
"14B04","14F07",1.12811869702815,1.75768442766987,0.389832216248795,25307.5,16151.5,"Welch Two Sample t-test"
"14B04","14F08",0.767877018745325,1.21022491411654,0.564126242038764,25307.5,14035,"Welch Two Sample t-test"
"14B04","14F09",-4.85132644192013,1.52688395285598,0.0661852406333881,25307.5,50330.5,"Welch Two Sample t-test"
"14B04","14F10",-0.11974532547507,1.15316121353464,0.922088504966161,25307.5,25873,"Welch Two Sample t-test"
"14B04","14F11",-0.559393598999218,1.11308132217018,0.667478113159291,25307.5,36294.5,"Welch Two Sample t-test"
"14B04","14G02",0.42355277630041,1.02106189036472,0.743790067213762,25307.5,23370,"Welch Two Sample t-test"
"14B04","14G03",-0.582631578858349,1.99990350318657,0.619080323369591,25307.5,29044,"Welch Two Sample t-test"
"14B04","14G04",-2.60040096248076,1.79267504560668,0.135562482980846,25307.5,45907.5,"Welch Two Sample t-test"
"14B04","14G05",-0.263966245076088,1.18079417956448,0.830361200844717,25307.5,29463.5,"Welch Two Sample t-test"
"14B04","14G06",-0.430356296318359,1.07923911470201,0.737048490838049,25307.5,35331.5,"Welch Two Sample t-test"
"14B04","14G07",2.00754976518469,1.64431545795425,0.209297819070625,25307.5,7643,"Welch Two Sample t-test"
"14B04","14G08",-0.302197164690753,1.61959633774355,0.796778075571774,25307.5,28016.5,"Welch Two Sample t-test"
"14B04","14G09",0.437264446812417,1.41587806856957,0.719298091584032,25307.5,20602.5,"Welch Two Sample t-test"
"14B04","14G10",4.632928565894,1.40356738819939,0.0814035909887222,25307.5,2110,"Welch Two Sample t-test"
"14B04","14G11",4.5742652818848,1.19896650725785,0.105760174577793,25307.5,3471.5,"Welch Two Sample t-test"
"14B04","14H02",3.7795363911369,1.01332938470871,0.162094154580198,25307.5,8051.5,"Welch Two Sample t-test"
"14B04","14H03",0.585878231897976,1.25120514931383,0.645901111987685,25307.5,17383.5,"Welch Two Sample t-test"
"14B04","14H04",0.43928948133965,1.33797700030706,0.720875114517473,25307.5,20116.5,"Welch Two Sample t-test"
"14B04","14H05",-0.745286829335856,1.16602360520209,0.577288777510433,25307.5,37518,"Welch Two Sample t-test"
"14B04","14H06",2.79096814033531,1.20276749129623,0.18382283933264,25307.5,11972.5,"Welch Two Sample t-test"
"14B04","14H07",0.0624885731505516,1.11123411469953,0.959478826645724,25307.5,24070.5,"Welch Two Sample t-test"
"14B04","14H08",-0.652503239403909,1.0290297455487,0.629441606179807,25307.5,50128.5,"Welch Two Sample t-test"
"14B04","14H09",5.39975774792546,1.00919206148994,0.114965449101694,25307.5,679.5,"Welch Two Sample t-test"
"14B04","14H10",0.467643468555147,1.14638733052033,0.713356208712895,25307.5,17179.5,"Welch Two Sample t-test"
"14B04","14H11",-0.0561434727183154,1.0725646347646,0.963819194076824,25307.5,26672,"Welch Two Sample t-test"
"14B05","14B06",-0.57405400617059,1.00432087538306,0.667910786252736,12883,24950,"Welch Two Sample t-test"
"14B05","14B07",-0.535292153964103,1.0051313419583,0.686747780294146,12883,23210.5,"Welch Two Sample t-test"
"14B05","14B08",-0.494846778285783,1.02743451235396,0.705695407939272,12883,17034.5,"Welch Two Sample t-test"
"14B05","14B09",0.173451217517039,1.01793727879759,0.890282112803063,12883,11087.5,"Welch Two Sample t-test"
"14B05","14B10",1.19052188706911,1.09944682086315,0.430694265128561,12883,7550.5,"Welch Two Sample t-test"
"14B05","14B11",-0.219630582236506,1.00717005020998,0.862167061761189,12883,16469.5,"Welch Two Sample t-test"
"14B05","14C02",-0.0091878975258167,1.01267451203048,0.994136780360543,12883,12996,"Welch Two Sample t-test"
"14B05","14C03",0.40405359891052,1.02973168090578,0.754004971614431,12883,9625,"Welch Two Sample t-test"
"14B05","14C04",-0.156479637437711,1.0091101172707,0.901007045457918,12883,15151,"Welch Two Sample t-test"
"14B05","14C05",0.838684120695692,1.04486235907743,0.550789222395382,12883,7358,"Welch Two Sample t-test"
"14B05","14C06",-0.169373351685325,1.02291757628447,0.892711211353808,12883,14436,"Welch Two Sample t-test"
"14B05","14C07",-0.482888378471636,1.00487209818076,0.713296421970747,12883,22443.5,"Welch Two Sample t-test"
"14B05","14C08",2.02380104459671,1.10866297308995,0.272600386427827,12883,4194,"Welch Two Sample t-test"
"14B05","14C09",-0.395987281653398,1.01677528454566,0.759111605389577,12883,17120.5,"Welch Two Sample t-test"
"14B05","14C10",-0.0765549537184932,1.01378680793222,0.951229613550403,12883,13786,"Welch Two Sample t-test"
"14B05","14C11",0.118660799643091,1.03198317139257,0.9243505943656,12883,11960,"Welch Two Sample t-test"
"14B05","14D02",-2.83634919448084,1.08039684555259,0.200568705790313,12883,26954,"Welch Two Sample t-test"
"14B05","14D03",-4.14999594004031,1.07355096390728,0.137332631009545,12883,34375,"Welch Two Sample t-test"
"14B05","14D04",-0.104804042849161,1.0321203094223,0.933115728612561,12883,13696.5,"Welch Two Sample t-test"
"14B05","14D05",-18.5235692146852,1.9464131168414,0.00327864858542043,12883,36561.5,"Welch Two Sample t-test"
"14B05","14D06",-1.00296086644279,1.04282270354816,0.493542036654594,12883,19642.5,"Welch Two Sample t-test"
"14B05","14D07",0.966920436245742,1.90113775342076,0.440099137814463,12883,11364,"Welch Two Sample t-test"
"14B05","14D08",-0.214581752455965,1.01709294371677,0.864978379516294,12883,15158,"Welch Two Sample t-test"
"14B05","14D09",-12.9452708160825,1.17939464228151,0.0323999761871614,12883,26076.5,"Welch Two Sample t-test"
"14B05","14D10",-3.3089860665684,1.01888328303746,0.183132638141534,12883,46275,"Welch Two Sample t-test"
"14B05","14D11",-0.898793672873363,1.00738409762,0.53301345931699,12883,27346.5,"Welch Two Sample t-test"
"14B05","14E02",-0.373176538883681,1.01770975002451,0.771770970273073,12883,16770.5,"Welch Two Sample t-test"
"14B05","14E03",-0.101018956100133,1.09372863959466,0.934812215715678,12883,13348.5,"Welch Two Sample t-test"
"14B05","14E04",-5.12125074338978,1.85580962852816,0.0420381215212831,12883,19134,"Welch Two Sample t-test"
"14B05","14E05",-0.559155605430514,1.04891472853024,0.671883578684063,12883,16414,"Welch Two Sample t-test"
"14B05","14E06",-10.7892032606039,1.41257099436996,0.0250474791376195,12883,24494.5,"Welch Two Sample t-test"
"14B05","14E07",0.153820458520749,1.01601221259819,0.90253351633614,12883,11198.5,"Welch Two Sample t-test"
"14B05","14E08",-2.34931709032843,1.13912555918819,0.231061445532718,12883,21853.5,"Welch Two Sample t-test"
"14B05","14E09",0.3788732719841,1.02492815993608,0.768235141963371,12883,9550.5,"Welch Two Sample t-test"
"14B05","14E10",-4.16197540364996,1.11644404573585,0.129966101756036,12883,30173,"Welch Two Sample t-test"
